"","1. open","2. high","3. low","4. close","5. adjusted close","6. volume","7. dividend amount","8. split coefficient"
"2002-05-30",1524.218,1530.7729,1506.542,1523.522,1523.522,0,0,1
"2002-05-31",1523.014,1532.0341,1513.257,1515.733,1515.733,0,0,1
"2002-06-03",1510.2469,1510.259,1480.085,1483.348,1483.348,0,0,1
"2002-06-04",1484.0081,1498.051,1474.363,1490.514,1490.514,0,0,1
"2002-06-05",1491.074,1491.074,1460.481,1462,1462,0,0,1
"2002-06-06",1458.611,1532.735,1455.3051,1521.2629,1521.2629,0,0,1
"2002-06-07",1522.879,1540.825,1508.4301,1529.507,1529.507,0,0,1
"2002-06-10",1529.3361,1529.3781,1511.257,1517.23,1517.23,0,0,1
"2002-06-11",1515.993,1534.377,1515.746,1530.963,1530.963,0,0,1
"2002-06-12",1531.75,1531.75,1513.9189,1524.842,1524.842,0,0,1
"2002-06-13",1524.772,1529.436,1511.219,1511.7111,1511.7111,0,0,1
"2002-06-14",1508.642,1508.647,1493.244,1494.246,1494.246,0,0,1
"2002-06-17",1489.135,1496.839,1481.246,1496.2419,1496.2419,0,0,1
"2002-06-18",1496.8311,1527.765,1496.8051,1524.068,1524.068,0,0,1
"2002-06-19",1523.953,1524.011,1506.432,1507.668,1507.668,0,0,1
"2002-06-20",1511.115,1528.358,1510.528,1516.151,1516.151,0,0,1
"2002-06-21",1517.275,1564.922,1517.255,1562.722,1562.722,0,0,1
"2002-06-24",1704.698,1709.066,1647.498,1707.313,1707.313,0,0,1
"2002-06-25",1718.234,1748.89,1690.613,1706.5909,1706.5909,0,0,1
"2002-06-26",1698.11,1719.084,1684.913,1712.91,1712.91,0,0,1
"2002-06-27",1714.744,1730.673,1706.14,1723.545,1723.545,0,0,1
"2002-06-28",1724.7271,1747.233,1710.999,1732.755,1732.755,0,0,1
"2002-07-01",1736.293,1740.381,1712.772,1713.705,1713.705,0,0,1
"2002-07-02",1707.447,1725.894,1698.832,1724.949,1724.949,0,0,1
"2002-07-03",1727.09,1736.078,1719.6219,1730.9189,1730.9189,0,0,1
"2002-07-04",1731.899,1735.829,1710.288,1713.135,1713.135,0,0,1
"2002-07-05",1709.842,1722.48,1704.187,1722.188,1722.188,0,0,1
"2002-07-08",1723.579,1737.859,1721.124,1732.934,1732.934,0,0,1
"2002-07-09",1733.834,1741.918,1724.391,1729.986,1729.986,0,0,1
"2002-07-10",1728.517,1729.734,1698.829,1701.824,1701.824,0,0,1
"2002-07-11",1698.213,1712.199,1689.223,1696.9399,1696.9399,0,0,1
"2002-07-12",1696.644,1706.437,1693.2111,1698.298,1698.298,0,0,1
"2002-07-15",1696.808,1697.379,1685.538,1687.9449,1687.9449,0,0,1
"2002-07-16",1687.666,1704.769,1686.8101,1691.623,1691.623,0,0,1
"2002-07-17",1692.447,1702.236,1680.199,1701.718,1701.718,0,0,1
"2002-07-18",1703.808,1711.686,1695.396,1704.912,1704.912,0,0,1
"2002-07-19",1706.359,1714.09,1703.381,1713.861,1713.861,0,0,1
"2002-07-22",1712.0179,1712.326,1678.499,1681.009,1681.009,0,0,1
"2002-07-23",1676.9041,1684.655,1670.379,1673.861,1673.861,0,0,1
"2002-07-24",1673.682,1679.663,1667.4399,1672.4,1672.4,0,0,1
"2002-07-25",1675.473,1682.886,1662.38,1665.109,1665.109,0,0,1
"2002-07-26",1665.089,1670.231,1656.823,1657.499,1657.499,0,0,1
"2002-07-29",1654.925,1665.955,1647.265,1665.674,1665.674,0,0,1
"2002-07-30",1666.579,1672.12,1656.8521,1669.002,1669.002,0,0,1
"2002-07-31",1667.623,1671.48,1649.007,1651.594,1651.594,0,0,1
"2002-08-01",1650.054,1659.9659,1639.225,1653.0081,1653.0081,0,0,1
"2002-08-02",1653.6379,1662.715,1653.167,1661.431,1661.431,0,0,1
"2002-08-05",1661.4041,1661.5811,1652.4,1653.957,1653.957,0,0,1
"2002-08-06",1652.942,1679.811,1649.8929,1670.619,1670.619,0,0,1
"2002-08-07",1670.173,1670.808,1663.927,1668.0649,1668.0649,0,0,1
"2002-08-08",1668.5129,1675.302,1657.468,1659.802,1659.802,0,0,1
"2002-08-09",1658.443,1658.772,1642.771,1647.046,1647.046,0,0,1
"2002-08-12",1642.4771,1642.593,1633.094,1634.566,1634.566,0,0,1
"2002-08-13",1633.677,1642.411,1633.547,1636.632,1636.632,0,0,1
"2002-08-14",1636.889,1647.0861,1635.287,1646.722,1646.722,0,0,1
"2002-08-15",1646.616,1647.0699,1632.1331,1634.366,1634.366,0,0,1
"2002-08-16",1632.9611,1652.98,1624.049,1646.792,1646.792,0,0,1
"2002-08-19",1645.931,1650.0861,1641.403,1644.301,1644.301,0,0,1
"2002-08-20",1644.616,1673.915,1644.248,1671.351,1671.351,0,0,1
"2002-08-21",1671.991,1677.954,1668.364,1673.549,1673.549,0,0,1
"2002-08-22",1672.696,1696.277,1672.427,1686.111,1686.111,0,0,1
"2002-08-23",1686.296,1688.124,1679.115,1683.207,1683.207,0,0,1
"2002-08-26",1682.136,1682.316,1668.823,1670.6851,1670.6851,0,0,1
"2002-08-27",1670.627,1680.063,1670.1121,1679.691,1679.691,0,0,1
"2002-08-28",1680.754,1683.505,1675.525,1676.77,1676.77,0,0,1
"2002-08-29",1676.858,1680.173,1665.724,1667.318,1667.318,0,0,1
"2002-08-30",1666.979,1669.14,1664.822,1666.618,1666.618,0,0,1
"2002-09-02",1666.3409,1669.905,1663.172,1668.774,1668.774,0,0,1
"2002-09-03",1669.585,1680.2791,1669.577,1674.0699,1674.0699,0,0,1
"2002-09-04",1674.453,1675.965,1662.489,1663.972,1663.972,0,0,1
"2002-09-05",1662.892,1662.899,1639.821,1641.807,1641.807,0,0,1
"2002-09-06",1639.8879,1644.795,1629.928,1631.384,1631.384,0,0,1
"2002-09-09",1628.452,1628.452,1617.009,1621.582,1621.582,0,0,1
"2002-09-10",1620.282,1627.35,1619.33,1625.111,1625.111,0,0,1
"2002-09-11",1625.326,1626.842,1605.9771,1620.355,1620.355,0,0,1
"2002-09-12",1619.9399,1631.665,1614.599,1624.558,1624.558,0,0,1
"2002-09-13",1624.502,1626.069,1621.424,1625.759,1625.759,0,0,1
"2002-09-16",1624.1331,1624.137,1598.74,1604.083,1604.083,0,0,1
"2002-09-17",1603.457,1612.015,1593.981,1604.881,1604.881,0,0,1
"2002-09-18",1603.613,1605.2159,1593.526,1594.584,1594.584,0,0,1
"2002-09-19",1593.573,1623.653,1585.068,1619.354,1619.354,0,0,1
"2002-09-20",1618.2,1618.2,1602.885,1604.913,1604.913,0,0,1
"2002-09-23",1602.276,1604.295,1597.287,1602.5909,1602.5909,0,0,1
"2002-09-24",1602.203,1602.285,1594.282,1596.7321,1596.7321,0,0,1
"2002-09-25",1595.806,1602.354,1590.494,1597.837,1597.837,0,0,1
"2002-09-26",1597.854,1599.983,1586.53,1587.649,1587.649,0,0,1
"2002-09-27",1587.243,1591.837,1577.53,1581.618,1581.618,0,0,1
"2002-09-30",1581.62,1581.62,1581.62,1581.62,1581.62,0,0,1
"2002-10-01",1581.62,1581.62,1581.62,1581.62,1581.62,0,0,1
"2002-10-02",1581.62,1581.62,1581.62,1581.62,1581.62,0,0,1
"2002-10-03",1581.62,1581.62,1581.62,1581.62,1581.62,0,0,1
"2002-10-04",1581.62,1581.62,1581.62,1581.62,1581.62,0,0,1
"2002-10-07",1581.62,1581.62,1581.62,1581.62,1581.62,0,0,1
"2002-10-08",1577.052,1577.052,1558.476,1562.993,1562.993,0,0,1
"2002-10-09",1570.649,1571.5229,1534.911,1535.366,1535.366,0,0,1
"2002-10-10",1532.181,1542.564,1528.3521,1530.407,1530.407,0,0,1
"2002-10-11",1532.136,1536.873,1521.911,1524.051,1524.051,0,0,1
"2002-10-14",1522.8719,1532.63,1509.136,1531.676,1531.676,0,0,1
"2002-10-15",1531.5811,1534.58,1522.101,1524.728,1524.728,0,0,1
"2002-10-16",1524.908,1548.525,1524.908,1537.3879,1537.3879,0,0,1
"2002-10-17",1537.965,1538.7939,1511.3979,1513.097,1513.097,0,0,1
"2002-10-18",1511.177,1523.8311,1500.543,1519.5389,1519.5389,0,0,1
"2002-10-21",1519.205,1525.256,1512.327,1524.925,1524.925,0,0,1
"2002-10-22",1525.08,1553.865,1525.0649,1548.104,1548.104,0,0,1
"2002-10-23",1549.766,1550.088,1539.476,1548.965,1548.965,0,0,1
"2002-10-24",1549.785,1550.431,1535.9,1536.52,1536.52,0,0,1
"2002-10-25",1535.796,1542.592,1517.415,1520.313,1520.313,0,0,1
"2002-10-28",1518.0861,1518.601,1500.007,1502.7159,1502.7159,0,0,1
"2002-10-29",1501.381,1511.765,1488.679,1510.882,1510.882,0,0,1
"2002-10-30",1511.1121,1513.4611,1498.448,1509.707,1509.707,0,0,1
"2002-10-31",1510.03,1521.871,1505.999,1507.496,1507.496,0,0,1
"2002-11-01",1507.3831,1511.095,1498.213,1510.76,1510.76,0,0,1
"2002-11-04",1516.22,1532.226,1515.072,1531.842,1531.842,0,0,1
"2002-11-05",1533.8101,1565.2271,1532.288,1558.239,1558.239,0,0,1
"2002-11-06",1558.9139,1559.225,1548.728,1552.561,1552.561,0,0,1
"2002-11-07",1554.043,1559.821,1546.265,1554.2371,1554.2371,0,0,1
"2002-11-08",1569.999,1573.104,1517.391,1522.187,1522.187,0,0,1
"2002-11-11",1519.603,1526.132,1501.989,1504.403,1504.403,0,0,1
"2002-11-12",1504.576,1517.717,1481.161,1485.913,1485.913,0,0,1
"2002-11-13",1483.712,1491.236,1461.26,1490.464,1490.464,0,0,1
"2002-11-14",1488.9139,1489.14,1459.709,1460.795,1460.795,0,0,1
"2002-11-15",1455.98,1481.22,1451.392,1463.691,1463.691,0,0,1
"2002-11-18",1463.724,1468.325,1447.491,1451.29,1451.29,0,0,1
"2002-11-19",1450.703,1464.7629,1441.731,1462.174,1462.174,0,0,1
"2002-11-20",1459.212,1459.212,1423.803,1425.843,1425.843,0,0,1
"2002-11-21",1421.233,1421.233,1389.2889,1390.629,1390.629,0,0,1
"2002-11-22",1392.574,1408.999,1375.5389,1395.4969,1395.4969,0,0,1
"2002-11-25",1393.3409,1403.5129,1383.09,1398.438,1398.438,0,0,1
