"","1. open","2. high","3. low","4. close","5. adjusted close","6. volume","7. dividend amount","8. split coefficient"
"2005-06-22",277.42,277.42,277.42,277.42,277.42,0,0,1
"2005-06-23",278.59,278.59,278.59,278.59,278.59,0,0,1
"2005-06-24",276.32,276.32,276.32,276.32,276.32,0,0,1
"2005-06-27",273.64,273.64,273.64,273.64,273.64,0,0,1
"2005-06-28",275.97,275.97,275.97,275.97,275.97,0,0,1
"2005-06-29",276.79,276.79,276.79,276.79,276.79,0,0,1
"2005-06-30",275.92,275.92,275.92,275.92,275.92,0,0,1
"2005-07-01",278.07,278.07,278.07,278.07,278.07,0,0,1
"2005-07-04",278.76,278.76,278.76,278.76,278.76,0,0,1
"2005-07-05",278.14,278.14,278.14,278.14,278.14,0,0,1
"2005-07-06",279.78,279.78,279.78,279.78,279.78,0,0,1
"2005-07-07",274.69,274.69,274.69,274.69,274.69,0,0,1
"2005-07-08",278.47,278.47,278.47,278.47,278.47,0,0,1
"2005-07-11",279.93,279.93,279.93,279.93,279.93,0,0,1
"2005-07-12",278.86,278.86,278.86,278.86,278.86,0,0,1
"2005-07-13",280.46,280.46,280.46,280.46,280.46,0,0,1
"2005-07-14",281.74,281.74,281.74,281.74,281.74,0,0,1
"2005-07-15",281.23,281.23,281.23,281.23,281.23,0,0,1
"2005-07-18",280.57,280.57,280.57,280.57,280.57,0,0,1
"2005-07-19",281.67,281.67,281.67,281.67,281.67,0,0,1
"2005-07-20",281.06,281.06,281.06,281.06,281.06,0,0,1
"2005-07-21",281.46,281.46,281.46,281.46,281.46,0,0,1
"2005-07-22",281.66,281.66,281.66,281.66,281.66,0,0,1
"2005-07-25",282.83,282.83,282.83,282.83,282.83,0,0,1
"2005-07-26",283,283,283,283,283,0,0,1
"2005-07-27",283.79,283.79,283.79,283.79,283.79,0,0,1
"2005-07-28",285.2,285.2,285.2,285.2,285.2,0,0,1
"2005-07-29",285.03,285.03,285.03,285.03,285.03,0,0,1
"2005-08-01",285.3,285.3,285.3,285.3,285.3,0,0,1
"2005-08-02",287.44,287.44,287.44,287.44,287.44,0,0,1
"2005-08-03",287.09,287.09,287.09,287.09,287.09,0,0,1
"2005-08-04",284.93,284.93,284.93,284.93,284.93,0,0,1
"2005-08-05",283.85,283.85,283.85,283.85,283.85,0,0,1
"2005-08-08",285.62,285.62,285.62,285.62,285.62,0,0,1
"2005-08-09",287.36,287.36,287.36,287.36,287.36,0,0,1
"2005-08-10",289.76,289.76,289.76,289.76,289.76,0,0,1
"2005-08-11",288.85,288.85,288.85,288.85,288.85,0,0,1
"2005-08-12",288.2,288.2,288.2,288.2,288.2,0,0,1
"2005-08-15",288.08,288.08,288.08,288.08,288.08,0,0,1
"2005-08-16",287.4,287.4,287.4,287.4,287.4,0,0,1
"2005-08-17",286.66,286.66,286.66,286.66,286.66,0,0,1
"2005-08-18",285.75,285.75,285.75,285.75,285.75,0,0,1
"2005-08-19",288.48,288.48,288.48,288.48,288.48,0,0,1
"2005-08-22",288.68,288.68,288.68,288.68,288.68,0,0,1
"2005-08-23",287.03,287.03,287.03,287.03,287.03,0,0,1
"2005-08-24",285.63,285.63,285.63,285.63,285.63,0,0,1
"2005-08-25",283.68,283.68,283.68,283.68,283.68,0,0,1
"2005-08-26",281.82,281.82,281.82,281.82,281.82,0,0,1
"2005-08-29",282.61,282.61,282.61,282.61,282.61,0,0,1
"2005-08-30",282.54,282.54,282.54,282.54,282.54,0,0,1
"2005-08-31",284.82,284.82,284.82,284.82,284.82,0,0,1
"2005-09-01",286.84,286.84,286.84,286.84,286.84,0,0,1
"2005-09-02",286.71,286.71,286.71,286.71,286.71,0,0,1
"2005-09-05",288.33,288.33,288.33,288.33,288.33,0,0,1
"2005-09-06",290.73,290.73,290.73,290.73,290.73,0,0,1
"2005-09-07",291.83,291.83,291.83,291.83,291.83,0,0,1
"2005-09-08",291.55,291.55,291.55,291.55,291.55,0,0,1
"2005-09-09",292.45,292.45,292.45,292.45,292.45,0,0,1
"2005-09-12",293.12,293.12,293.12,293.12,293.12,0,0,1
"2005-09-13",291.09,291.09,291.09,291.09,291.09,0,0,1
"2005-09-14",292.05,292.05,292.05,292.05,292.05,0,0,1
"2005-09-15",292.13,292.13,292.13,292.13,292.13,0,0,1
"2005-09-16",293.88,293.88,293.88,293.88,293.88,0,0,1
"2005-09-19",294.6,294.6,294.6,294.6,294.6,0,0,1
"2005-09-20",294.93,294.93,294.93,294.93,294.93,0,0,1
"2005-09-21",291.89,291.89,291.89,291.89,291.89,0,0,1
"2005-09-22",290.84,290.84,290.84,290.84,290.84,0,0,1
"2005-09-23",292.21,292.21,292.21,292.21,292.21,0,0,1
"2005-09-26",295.75,295.75,295.75,295.75,295.75,0,0,1
"2005-09-27",294.81,294.81,294.81,294.81,294.81,0,0,1
"2005-09-28",297.33,297.33,297.33,297.33,297.33,0,0,1
"2005-09-29",296.32,296.32,296.32,296.32,296.32,0,0,1
"2005-09-30",297.4,297.4,297.4,297.4,297.4,0,0,1
"2005-10-03",299.75,299.75,299.75,299.75,299.75,0,0,1
"2005-10-04",300.61,300.61,300.61,300.61,300.61,0,0,1
"2005-10-05",297.52,297.52,297.52,297.52,297.52,0,0,1
"2005-10-06",293.42,293.42,293.42,293.42,293.42,0,0,1
"2005-10-07",292.07,292.07,292.07,292.07,292.07,0,0,1
"2005-10-10",292.87,292.87,292.87,292.87,292.87,0,0,1
"2005-10-11",293.54,293.54,293.54,293.54,293.54,0,0,1
"2005-10-12",291.44,291.44,291.44,291.44,291.44,0,0,1
"2005-10-13",288.44,288.44,288.44,288.44,288.44,0,0,1
"2005-10-14",288.91,288.91,288.91,288.91,288.91,0,0,1
"2005-10-17",288.83,288.83,288.83,288.83,288.83,0,0,1
"2005-10-18",288.26,288.26,288.26,288.26,288.26,0,0,1
"2005-10-19",283.26,283.26,283.26,283.26,283.26,0,0,1
"2005-10-20",284.56,284.56,284.56,284.56,284.56,0,0,1
"2005-10-21",283.28,283.28,283.28,283.28,283.28,0,0,1
"2005-10-24",286.61,286.61,286.61,286.61,286.61,0,0,1
"2005-10-25",285.77,285.77,285.77,285.77,285.77,0,0,1
"2005-10-26",286.91,286.91,286.91,286.91,286.91,0,0,1
"2005-10-27",283.11,283.11,283.11,283.11,283.11,0,0,1
"2005-10-28",283.52,283.52,283.52,283.52,283.52,0,0,1
"2005-10-31",290.29,290.29,290.29,290.29,290.29,0,0,1
"2005-11-01",290.45,290.45,290.45,290.45,290.45,0,0,1
"2005-11-02",291.55,291.55,291.55,291.55,291.55,0,0,1
"2005-11-03",295.88,295.88,295.88,295.88,295.88,0,0,1
"2005-11-04",295.51,295.51,295.51,295.51,295.51,0,0,1
"2005-11-07",296.67,296.67,296.67,296.67,296.67,0,0,1
"2005-11-08",296.81,296.81,296.81,296.81,296.81,0,0,1
"2005-11-09",296.52,296.52,296.52,296.52,296.52,0,0,1
"2005-11-10",296.72,296.72,296.72,296.72,296.72,0,0,1
"2005-11-11",299.85,299.85,299.85,299.85,299.85,0,0,1
"2005-11-14",299.91,299.91,299.91,299.91,299.91,0,0,1
"2005-11-15",299.02,299.02,299.02,299.02,299.02,0,0,1
"2005-11-16",296.74,296.74,296.74,296.74,296.74,0,0,1
"2005-11-17",298.03,298.03,298.03,298.03,298.03,0,0,1
"2005-11-18",299.87,299.87,299.87,299.87,299.87,0,0,1
"2005-11-21",300.72,300.72,300.72,300.72,300.72,0,0,1
"2005-11-22",300.96,300.96,300.96,300.96,300.96,0,0,1
"2005-11-23",302.19,302.19,302.19,302.19,302.19,0,0,1
"2005-11-24",301.43,301.43,301.43,301.43,301.43,0,0,1
"2005-11-25",302.31,302.31,302.31,302.31,302.31,0,0,1
"2005-11-28",300.28,300.28,300.28,300.28,300.28,0,0,1
"2005-11-29",300.95,300.95,300.95,300.95,300.95,0,0,1
"2005-11-30",299.47,299.47,299.47,299.47,299.47,0,0,1
"2005-12-01",304.31,304.31,304.31,304.31,304.31,0,0,1
"2005-12-02",306.68,306.68,306.68,306.68,306.68,0,0,1
"2005-12-05",305.49,305.49,305.49,305.49,305.49,0,0,1
"2005-12-06",307.1,307.1,307.1,307.1,307.1,0,0,1
"2005-12-07",306.78,306.78,306.78,306.78,306.78,0,0,1
"2005-12-08",306.92,306.92,306.92,306.92,306.92,0,0,1
"2005-12-09",306.86,306.86,306.86,306.86,306.86,0,0,1
"2005-12-12",306.8,306.8,306.8,306.8,306.8,0,0,1
"2005-12-13",307.22,307.22,307.22,307.22,307.22,0,0,1
"2005-12-14",306.31,306.31,306.31,306.31,306.31,0,0,1
"2005-12-15",305.67,305.67,305.67,305.67,305.67,0,0,1
"2005-12-16",307.82,307.82,307.82,307.82,307.82,0,0,1
"2005-12-19",307.45,307.45,307.45,307.45,307.45,0,0,1
"2005-12-20",308.59,308.59,308.59,308.59,308.59,0,0,1
"2005-12-21",310.18,310.18,310.18,310.18,310.18,0,0,1
"2005-12-22",309.55,309.55,309.55,309.55,309.55,0,0,1
"2005-12-23",309.7,309.7,309.7,309.7,309.7,0,0,1
"2005-12-26",0,0,0,0,0,0,0,1
"2005-12-27",310.54,310.54,310.54,310.54,310.54,0,0,1
"2005-12-28",310.11,310.11,310.11,310.11,310.11,0,0,1
"2005-12-29",311.86,311.86,311.86,311.86,311.86,0,0,1
"2005-12-30",310.03,310.03,310.03,310.03,310.03,0,0,1
"2006-01-02",311.19,311.19,311.19,311.19,311.19,0,0,1
"2006-01-03",313.04,313.04,313.04,313.04,313.04,0,0,1
"2006-01-04",316.14,316.14,316.14,316.14,316.14,0,0,1
"2006-01-05",315.04,315.04,315.04,315.04,315.04,0,0,1
"2006-01-06",317.1,317.1,317.1,317.1,317.1,0,0,1
"2006-01-09",317.71,317.71,317.71,317.71,317.71,0,0,1
"2006-01-10",315.7,315.7,315.7,315.7,315.7,0,0,1
"2006-01-11",317.55,317.55,317.55,317.55,317.55,0,0,1
"2006-01-12",318.68,318.68,318.68,318.68,318.68,0,0,1
"2006-01-13",316.87,316.87,316.87,316.87,316.87,0,0,1
"2006-01-16",317.57,317.57,317.57,317.57,317.57,0,0,1
"2006-01-17",315.23,315.23,315.23,315.23,315.23,0,0,1
"2006-01-18",312.51,312.51,312.51,312.51,312.51,0,0,1
"2006-01-19",314.35,314.35,314.35,314.35,314.35,0,0,1
"2006-01-20",312.46,312.46,312.46,312.46,312.46,0,0,1
"2006-01-23",311.7,311.7,311.7,311.7,311.7,0,0,1
"2006-01-24",311,311,311,311,311,0,0,1
"2006-01-25",314.49,314.49,314.49,314.49,314.49,0,0,1
"2006-01-26",317.54,317.54,317.54,317.54,317.54,0,0,1
"2006-01-27",321.22,321.22,321.22,321.22,321.22,0,0,1
"2006-01-30",321.07,321.07,321.07,321.07,321.07,0,0,1
"2006-01-31",321.04,321.04,321.04,321.04,321.04,0,0,1
"2006-02-01",324.48,324.48,324.48,324.48,324.48,0,0,1
"2006-02-02",321.56,321.56,321.56,321.56,321.56,0,0,1
"2006-02-03",321.77,321.77,321.77,321.77,321.77,0,0,1
"2006-02-06",322.13,322.13,322.13,322.13,322.13,0,0,1
"2006-02-07",321.1,321.1,321.1,321.1,321.1,0,0,1
"2006-02-08",320.56,320.56,320.56,320.56,320.56,0,0,1
"2006-02-09",324.3,324.3,324.3,324.3,324.3,0,0,1
"2006-02-10",323.09,323.09,323.09,323.09,323.09,0,0,1
"2006-02-13",324.7,324.7,324.7,324.7,324.7,0,0,1
"2006-02-14",324.12,324.12,324.12,324.12,324.12,0,0,1
"2006-02-15",324.51,324.51,324.51,324.51,324.51,0,0,1
"2006-02-16",326.34,326.34,326.34,326.34,326.34,0,0,1
"2006-02-17",327.31,327.31,327.31,327.31,327.31,0,0,1
"2006-02-20",328.08,328.08,328.08,328.08,328.08,0,0,1
"2006-02-21",329.18,329.18,329.18,329.18,329.18,0,0,1
"2006-02-22",331.05,331.05,331.05,331.05,331.05,0,0,1
"2006-02-23",330.45,330.45,330.45,330.45,330.45,0,0,1
"2006-02-24",331.49,331.49,331.49,331.49,331.49,0,0,1
"2006-02-27",332.48,332.48,332.48,332.48,332.48,0,0,1
"2006-02-28",327.88,327.88,327.88,327.88,327.88,0,0,1
"2006-03-01",330.74,330.74,330.74,330.74,330.74,0,0,1
"2006-03-02",327.75,327.75,327.75,327.75,327.75,0,0,1
"2006-03-03",327.59,327.59,327.59,327.59,327.59,0,0,1
"2006-03-06",329.41,329.41,329.41,329.41,329.41,0,0,1
"2006-03-07",327.56,327.56,327.56,327.56,327.56,0,0,1
"2006-03-08",324.92,324.92,324.92,324.92,324.92,0,0,1
"2006-03-09",327.5,327.5,327.5,327.5,327.5,0,0,1
"2006-03-10",330.1,330.1,330.1,330.1,330.1,0,0,1
"2006-03-13",332.61,332.61,332.61,332.61,332.61,0,0,1
"2006-03-14",333.26,333.26,333.26,333.26,333.26,0,0,1
"2006-03-15",334,334,334,334,334,0,0,1
"2006-03-16",334.16,334.16,334.16,334.16,334.16,0,0,1
"2006-03-17",334.41,334.41,334.41,334.41,334.41,0,0,1
"2006-03-20",335.13,335.13,335.13,335.13,335.13,0,0,1
"2006-03-21",335.48,335.48,335.48,335.48,335.48,0,0,1
"2006-03-22",336.44,336.44,336.44,336.44,336.44,0,0,1
"2006-03-23",336.17,336.17,336.17,336.17,336.17,0,0,1
"2006-03-24",337.86,337.86,337.86,337.86,337.86,0,0,1
"2006-03-27",335.23,335.23,335.23,335.23,335.23,0,0,1
"2006-03-28",333.22,333.22,333.22,333.22,333.22,0,0,1
"2006-03-29",333.98,333.98,333.98,333.98,333.98,0,0,1
"2006-03-30",336.64,336.64,336.64,336.64,336.64,0,0,1
"2006-03-31",334.44,334.44,334.44,334.44,334.44,0,0,1
"2006-04-03",337.2,337.2,337.2,337.2,337.2,0,0,1
"2006-04-04",335.55,335.55,335.55,335.55,335.55,0,0,1
"2006-04-05",336.75,336.75,336.75,336.75,336.75,0,0,1
"2006-04-06",337.54,337.54,337.54,337.54,337.54,0,0,1
"2006-04-07",336.02,336.02,336.02,336.02,336.02,0,0,1
"2006-04-10",337.65,337.65,337.65,337.65,337.65,0,0,1
"2006-04-11",333.74,333.74,333.74,333.74,333.74,0,0,1
"2006-04-12",333.08,333.08,333.08,333.08,333.08,0,0,1
"2006-04-13",334.36,334.36,334.36,334.36,334.36,0,0,1
"2006-04-14",0,0,0,0,0,0,0,1
"2006-04-17",0,0,0,0,0,0,0,1
"2006-04-18",334.04,334.04,334.04,334.04,334.04,0,0,1
"2006-04-19",337.88,337.88,337.88,337.88,337.88,0,0,1
"2006-04-20",338.72,338.72,338.72,338.72,338.72,0,0,1
"2006-04-21",341.1,341.1,341.1,341.1,341.1,0,0,1
"2006-04-24",339.3,339.3,339.3,339.3,339.3,0,0,1
"2006-04-25",339.06,339.06,339.06,339.06,339.06,0,0,1
"2006-04-26",339.7,339.7,339.7,339.7,339.7,0,0,1
"2006-04-27",337.84,337.84,337.84,337.84,337.84,0,0,1
"2006-04-28",336.48,336.48,336.48,336.48,336.48,0,0,1
"2006-05-01",337.32,337.32,337.32,337.32,337.32,0,0,1
"2006-05-02",339.89,339.89,339.89,339.89,339.89,0,0,1
"2006-05-03",337.2,337.2,337.2,337.2,337.2,0,0,1
"2006-05-04",338.76,338.76,338.76,338.76,338.76,0,0,1
"2006-05-05",342.11,342.11,342.11,342.11,342.11,0,0,1
"2006-05-08",342.37,342.37,342.37,342.37,342.37,0,0,1
"2006-05-09",343.84,343.84,343.84,343.84,343.84,0,0,1
"2006-05-10",341.94,341.94,341.94,341.94,341.94,0,0,1
"2006-05-11",340.78,340.78,340.78,340.78,340.78,0,0,1
"2006-05-12",333.68,333.68,333.68,333.68,333.68,0,0,1
"2006-05-15",328.8,328.8,328.8,328.8,328.8,0,0,1
"2006-05-16",329.29,329.29,329.29,329.29,329.29,0,0,1
"2006-05-17",320.08,320.08,320.08,320.08,320.08,0,0,1
"2006-05-18",318.63,318.63,318.63,318.63,318.63,0,0,1
"2006-05-19",318.77,318.77,318.77,318.77,318.77,0,0,1
"2006-05-22",309.62,309.62,309.62,309.62,309.62,0,0,1
"2006-05-23",317.51,317.51,317.51,317.51,317.51,0,0,1
"2006-05-24",313.06,313.06,313.06,313.06,313.06,0,0,1
"2006-05-25",316.91,316.91,316.91,316.91,316.91,0,0,1
"2006-05-26",323.17,323.17,323.17,323.17,323.17,0,0,1
"2006-05-29",322.91,322.91,322.91,322.91,322.91,0,0,1
"2006-05-30",315.85,315.85,315.85,315.85,315.85,0,0,1
"2006-05-31",318.86,318.86,318.86,318.86,318.86,0,0,1
"2006-06-01",320.1,320.1,320.1,320.1,320.1,0,0,1
"2006-06-02",320.96,320.96,320.96,320.96,320.96,0,0,1
"2006-06-05",318.94,318.94,318.94,318.94,318.94,0,0,1
"2006-06-06",312.57,312.57,312.57,312.57,312.57,0,0,1
"2006-06-07",314.26,314.26,314.26,314.26,314.26,0,0,1
"2006-06-08",305.84,305.84,305.84,305.84,305.84,0,0,1
"2006-06-09",311.01,311.01,311.01,311.01,311.01,0,0,1
"2006-06-12",308.55,308.55,308.55,308.55,308.55,0,0,1
"2006-06-13",301.66,301.66,301.66,301.66,301.66,0,0,1
"2006-06-14",302.25,302.25,302.25,302.25,302.25,0,0,1
"2006-06-15",309.62,309.62,309.62,309.62,309.62,0,0,1
"2006-06-16",307.56,307.56,307.56,307.56,307.56,0,0,1
"2006-06-19",309.78,309.78,309.78,309.78,309.78,0,0,1
"2006-06-20",311.4,311.4,311.4,311.4,311.4,0,0,1
"2006-06-21",311.47,311.47,311.47,311.47,311.47,0,0,1
"2006-06-22",312.72,312.72,312.72,312.72,312.72,0,0,1
"2006-06-23",313.17,313.17,313.17,313.17,313.17,0,0,1
"2006-06-26",312.3,312.3,312.3,312.3,312.3,0,0,1
"2006-06-27",310.19,310.19,310.19,310.19,310.19,0,0,1
"2006-06-28",310.7,310.7,310.7,310.7,310.7,0,0,1
"2006-06-29",316.22,316.22,316.22,316.22,316.22,0,0,1
"2006-06-30",320.66,320.66,320.66,320.66,320.66,0,0,1
"2006-07-03",322.2,322.2,322.2,322.2,322.2,0,0,1
"2006-07-04",322.87,322.87,322.87,322.87,322.87,0,0,1
"2006-07-05",318.98,318.98,318.98,318.98,318.98,0,0,1
"2006-07-06",321.94,321.94,321.94,321.94,321.94,0,0,1
"2006-07-07",321.35,321.35,321.35,321.35,321.35,0,0,1
"2006-07-10",322.41,322.41,322.41,322.41,322.41,0,0,1
"2006-07-11",319.45,319.45,319.45,319.45,319.45,0,0,1
"2006-07-12",320.3,320.3,320.3,320.3,320.3,0,0,1
"2006-07-13",315.64,315.64,315.64,315.64,315.64,0,0,1
"2006-07-14",311.68,311.68,311.68,311.68,311.68,0,0,1
"2006-07-17",310.4,310.4,310.4,310.4,310.4,0,0,1
"2006-07-18",309.82,309.82,309.82,309.82,309.82,0,0,1
"2006-07-19",316.8,316.8,316.8,316.8,316.8,0,0,1
"2006-07-20",317.5,317.5,317.5,317.5,317.5,0,0,1
"2006-07-21",314.56,314.56,314.56,314.56,314.56,0,0,1
"2006-07-24",320.41,320.41,320.41,320.41,320.41,0,0,1
"2006-07-25",320.78,320.78,320.78,320.78,320.78,0,0,1
"2006-07-26",322.11,322.11,322.11,322.11,322.11,0,0,1
"2006-07-27",325.37,325.37,325.37,325.37,325.37,0,0,1
"2006-07-28",327.32,327.32,327.32,327.32,327.32,0,0,1
"2006-07-31",326.04,326.04,326.04,326.04,326.04,0,0,1
"2006-08-01",323.51,323.51,323.51,323.51,323.51,0,0,1
"2006-08-02",326.8,326.8,326.8,326.8,326.8,0,0,1
"2006-08-03",324.12,324.12,324.12,324.12,324.12,0,0,1
"2006-08-04",327.87,327.87,327.87,327.87,327.87,0,0,1
"2006-08-07",324.23,324.23,324.23,324.23,324.23,0,0,1
"2006-08-08",324.44,324.44,324.44,324.44,324.44,0,0,1
"2006-08-09",326.61,326.61,326.61,326.61,326.61,0,0,1
"2006-08-10",324.04,324.04,324.04,324.04,324.04,0,0,1
"2006-08-11",324.45,324.45,324.45,324.45,324.45,0,0,1
"2006-08-14",327.36,327.36,327.36,327.36,327.36,0,0,1
"2006-08-15",330.12,330.12,330.12,330.12,330.12,0,0,1
"2006-08-16",331.43,331.43,331.43,331.43,331.43,0,0,1
"2006-08-17",331.84,331.84,331.84,331.84,331.84,0,0,1
"2006-08-18",330.98,330.98,330.98,330.98,330.98,0,0,1
"2006-08-21",330.69,330.69,330.69,330.69,330.69,0,0,1
"2006-08-22",331.73,331.73,331.73,331.73,331.73,0,0,1
"2006-08-23",330.16,330.16,330.16,330.16,330.16,0,0,1
"2006-08-24",331.06,331.06,331.06,331.06,331.06,0,0,1
"2006-08-25",331.41,331.41,331.41,331.41,331.41,0,0,1
"2006-08-28",332.79,332.79,332.79,332.79,332.79,0,0,1
"2006-08-29",333.6,333.6,333.6,333.6,333.6,0,0,1
"2006-08-30",335.51,335.51,335.51,335.51,335.51,0,0,1
"2006-08-31",334.73,334.73,334.73,334.73,334.73,0,0,1
"2006-09-01",336.43,336.43,336.43,336.43,336.43,0,0,1
"2006-09-04",337.8,337.8,337.8,337.8,337.8,0,0,1
"2006-09-05",336.65,336.65,336.65,336.65,336.65,0,0,1
"2006-09-06",332.98,332.98,332.98,332.98,332.98,0,0,1
"2006-09-07",329.87,329.87,329.87,329.87,329.87,0,0,1
"2006-09-08",331.22,331.22,331.22,331.22,331.22,0,0,1
"2006-09-11",329.41,329.41,329.41,329.41,329.41,0,0,1
"2006-09-12",333.64,333.64,333.64,333.64,333.64,0,0,1
"2006-09-13",334.65,334.65,334.65,334.65,334.65,0,0,1
"2006-09-14",334.66,334.66,334.66,334.66,334.66,0,0,1
"2006-09-15",335.68,335.68,335.68,335.68,335.68,0,0,1
"2006-09-18",335.8,335.8,335.8,335.8,335.8,0,0,1
"2006-09-19",333.97,333.97,333.97,333.97,333.97,0,0,1
"2006-09-20",337.53,337.53,337.53,337.53,337.53,0,0,1
"2006-09-21",339,339,339,339,339,0,0,1
"2006-09-22",335.11,335.11,335.11,335.11,335.11,0,0,1
"2006-09-25",334.93,334.93,334.93,334.93,334.93,0,0,1
"2006-09-26",339.52,339.52,339.52,339.52,339.52,0,0,1
"2006-09-27",341.38,341.38,341.38,341.38,341.38,0,0,1
"2006-09-28",341.63,341.63,341.63,341.63,341.63,0,0,1
"2006-09-29",341.43,341.43,341.43,341.43,341.43,0,0,1
"2006-10-02",341.39,341.39,341.39,341.39,341.39,0,0,1
"2006-10-03",340.52,340.52,340.52,340.52,340.52,0,0,1
"2006-10-04",343.01,343.01,343.01,343.01,343.01,0,0,1
"2006-10-05",344.99,344.99,344.99,344.99,344.99,0,0,1
"2006-10-06",345.55,345.55,345.55,345.55,345.55,0,0,1
"2006-10-09",345.94,345.94,345.94,345.94,345.94,0,0,1
"2006-10-10",348.26,348.26,348.26,348.26,348.26,0,0,1
"2006-10-11",348.57,348.57,348.57,348.57,348.57,0,0,1
"2006-10-12",351.42,351.42,351.42,351.42,351.42,0,0,1
"2006-10-13",352.38,352.38,352.38,352.38,352.38,0,0,1
"2006-10-16",353.08,353.08,353.08,353.08,353.08,0,0,1
"2006-10-17",349.26,349.26,349.26,349.26,349.26,0,0,1
"2006-10-18",352.59,352.59,352.59,352.59,352.59,0,0,1
"2006-10-19",352.58,352.58,352.58,352.58,352.58,0,0,1
"2006-10-20",353.65,353.65,353.65,353.65,353.65,0,0,1
"2006-10-23",354.84,354.84,354.84,354.84,354.84,0,0,1
"2006-10-24",354.9,354.9,354.9,354.9,354.9,0,0,1
"2006-10-25",356.01,356.01,356.01,356.01,356.01,0,0,1
"2006-10-26",355.46,355.46,355.46,355.46,355.46,0,0,1
"2006-10-27",354.55,354.55,354.55,354.55,354.55,0,0,1
"2006-10-30",353.41,353.41,353.41,353.41,353.41,0,0,1
"2006-10-31",353.34,353.34,353.34,353.34,353.34,0,0,1
"2006-11-01",354.6,354.6,354.6,354.6,354.6,0,0,1
"2006-11-02",353.19,353.19,353.19,353.19,353.19,0,0,1
"2006-11-03",354.33,354.33,354.33,354.33,354.33,0,0,1
"2006-11-06",358.27,358.27,358.27,358.27,358.27,0,0,1
"2006-11-07",359.84,359.84,359.84,359.84,359.84,0,0,1
"2006-11-08",359.56,359.56,359.56,359.56,359.56,0,0,1
"2006-11-09",358.92,358.92,358.92,358.92,358.92,0,0,1
"2006-11-10",358.47,358.47,358.47,358.47,358.47,0,0,1
"2006-11-13",359.22,359.22,359.22,359.22,359.22,0,0,1
"2006-11-14",358.23,358.23,358.23,358.23,358.23,0,0,1
"2006-11-15",360.24,360.24,360.24,360.24,360.24,0,0,1
"2006-11-16",361.04,361.04,361.04,361.04,361.04,0,0,1
"2006-11-17",358.25,358.25,358.25,358.25,358.25,0,0,1
"2006-11-20",359.48,359.48,359.48,359.48,359.48,0,0,1
"2006-11-21",359.98,359.98,359.98,359.98,359.98,0,0,1
"2006-11-22",359.55,359.55,359.55,359.55,359.55,0,0,1
"2006-11-23",358.69,358.69,358.69,358.69,358.69,0,0,1
"2006-11-24",355.98,355.98,355.98,355.98,355.98,0,0,1
"2006-11-27",350.6,350.6,350.6,350.6,350.6,0,0,1
"2006-11-28",349.54,349.54,349.54,349.54,349.54,0,0,1
"2006-11-29",354.23,354.23,354.23,354.23,354.23,0,0,1
"2006-11-30",351.78,351.78,351.78,351.78,351.78,0,0,1
"2006-12-01",349.311,349.311,349.311,349.311,349.311,0,0,1
"2006-12-04",351.587,351.587,351.587,351.587,351.587,0,0,1
"2006-12-05",353.911,353.911,353.911,353.911,353.911,0,0,1
"2006-12-06",354.034,354.034,354.034,354.034,354.034,0,0,1
"2006-12-07",356.033,356.033,356.033,356.033,356.033,0,0,1
"2006-12-08",356.34,356.34,356.34,356.34,356.34,0,0,1
"2006-12-11",0,0,0,0,0,0,0,1
"2006-12-12",359.703,359.703,359.703,359.703,359.703,0,0,1
"2006-12-13",361.992,361.992,361.992,361.992,361.992,0,0,1
"2006-12-14",364.181,364.181,364.181,364.181,364.181,0,0,1
"2006-12-15",366.162,366.162,366.162,366.162,366.162,0,0,1
"2006-12-18",365.94,365.94,365.94,365.94,365.94,0,0,1
"2006-12-19",363.487,363.487,363.487,363.487,363.487,0,0,1
"2006-12-20",364.555,364.555,364.555,364.555,364.555,0,0,1
"2006-12-21",364.154,364.154,364.154,364.154,364.154,0,0,1
"2006-12-22",362.448,362.448,362.448,362.448,362.448,0,0,1
"2006-12-27",366.171,366.171,366.171,366.171,366.171,0,0,1
"2006-12-28",366.319,366.319,366.319,366.319,366.319,0,0,1
"2006-12-29",365.255,365.255,365.255,365.255,365.255,0,0,1
"2007-01-03",369.842,369.842,369.842,369.842,369.842,0,0,1
"2007-01-04",368.765,368.765,368.765,368.765,368.765,0,0,1
"2007-01-05",365.687,365.687,365.687,365.687,365.687,0,0,1
"2007-01-08",365.382,365.382,365.382,365.382,365.382,0,0,1
"2007-01-09",366.215,366.215,366.215,366.215,366.215,0,0,1
"2007-01-10",363.844,363.844,363.844,363.844,363.844,0,0,1
"2007-01-11",370.103,370.103,370.103,370.103,370.103,0,0,1
"2007-01-12",371.856,371.856,371.856,371.856,371.856,0,0,1
"2007-01-15",374.158,374.158,374.158,374.158,374.158,0,0,1
"2007-01-16",372.02,372.02,372.02,372.02,372.02,0,0,1
"2007-01-17",371.727,371.727,371.727,371.727,371.727,0,0,1
"2007-01-18",371.581,371.581,371.581,371.581,371.581,0,0,1
"2007-01-19",374.235,374.235,374.235,374.235,374.235,0,0,1
"2007-01-22",372.8,372.8,372.8,372.8,372.8,0,0,1
"2007-01-23",372.61,372.61,372.61,372.61,372.61,0,0,1
"2007-01-24",376.022,376.022,376.022,376.022,376.022,0,0,1
