"Index","sp500","hsi","eu50","eu600","dax","cac","asx","shanghai","EURUSD","GBPUSD","USDJPY","Gold","Brent"
"2001-09-27",0.011439537320101,0.0241455416676558,0.0135655151272581,0.0135955526161646,0.0215423397425882,0.00943820980502678,0.00322438890703946,-0.00163159233035503,-0.00641062661551062,0.00251401525310051,0.0148250693621565,-0.00547009910972968,-0.00917237267155688
"2001-09-28",0.0217010023202995,0.0357975337991308,0.0301403172746199,0.0327510187640815,0.0291213319268697,0.0162599730030363,0.0161741250501428,-3.68859540453232e-05,-0.00776936665182847,-0.000746749975300656,-0.00108754768739888,0.0023968510019476,0.0204133038329257
"2001-10-01",-0.00229971156649858,-0.00179581019936664,-0.027165454464966,-0.0243274759111518,-0.0159523135003805,-0.0184209633085382,0.0160607582569416,1.7565048545658e-06,0.00722419954461198,0.00379584269228532,0.00600853013556495,-0.000684228559024241,-0.016035013126043
"2001-10-02",0.0122319019347738,-0.00179904093629891,0.0175889169970898,0.00659638058197299,0.0150350957303078,0.0099600881985218,0.0134255524110705,0,0.001852356835838,-0.00651600757935234,0.00539353255377388,-0.00790246338898931,-0.0373875320716203
"2001-10-03",0.0199314983297001,-0.00180228331864409,-0.000199055715751612,0.00670504245409553,0.0303105495395459,-0.00505994867432084,-0.00416317908901806,0,-0.00666268643504649,0.00421310761822039,-0.000745063985789176,0.00206754036435618,-0.0243298665992714
"2001-10-04",-0.00247141636481376,0.0385758372615607,0.0390782054302884,0.0310282068299011,0.0248142512985456,0.0417446607693189,0.0015235455521013,0,0.00328227865791878,0.000813393930835177,-0.000994282955389722,0,0.0288547611975609
"2001-10-05",0.00186075769738427,-0.000876269360683766,-0.0138432903076657,-0.00427902825620336,-0.0133780670178987,-0.00742546188746102,0.0156896462276402,0,0.00250913784616773,0.0021658214895941,-0.00215767718564888,0.00309331746913838,-0.0237562565261772
"2001-10-08",-0.00838102683846531,-0.0305824366430808,0.0016085824197651,-0.00203526630471931,0.00166094506439178,0.00178721120878972,-0.0123653642890509,-0.0219616818023894,0.00272020188407806,-0.00297921542042932,-0.00491360555532715,0.00239931563259091,-0.00277777956390227
"2001-10-09",-0.0053102163269869,0.0384860033262955,0.00110578460361746,-0.00237353619812551,-0.00506938873843049,0.00113966080489497,0.00422024472327996,0.0104328791666034,-0.00752580309391267,-0.0107718521790453,0.00391618214955416,-0.0110156019215059,0.0142695171527153
"2001-10-10",0.0227200829057901,-0.00587589441420918,0.0325868623484589,0.0245730631828138,0.0309899432038721,0.0335253459871111,-0.00509228428516135,-0.0338263883166431,-0.00307017785021687,-0.00584334663720864,0.000831255243210285,-0.0121889024294536,0.00592391798458985
"2001-10-11",0.0151566039148975,0.0215532871414411,0.012102364662187,0.0149946176124338,0.0225629051753844,0.00261294263716136,0.0198353187493063,-0.0290468535018669,-0.00838116948369623,-0.0046301178048724,0.00868671439631698,-0.0112756656240223,0.0202390537719269
"2001-10-12",-0.00527643986623384,-0.023897237879398,-0.00339271089743462,-0.00737931418532698,-0.0199780181165424,0.00142965576572931,0.00807667090355886,0.0318378478424491,0.00629245328431583,0.00421635323100848,-0.000247147507127758,0.00952220208514901,-0.0330421550419588
"2001-10-15",-0.00152573235395188,-0.0140695358660337,-0.0304827817371707,-0.0175551278504302,-0.0167113458401185,-0.0287639708453628,-0.00809567743230211,-0.00239507177463857,-0.000440286193133444,-0.00110420991205706,-0.00354917627320334,-0.00987662349591186,-0.00230361769689284
"2001-10-16",0.00691234256308907,0.00176540598973132,0.0180033740539634,0.00769108385798388,0.01700320855897,0.0221965095893337,0.00366158312319934,-0.0187718894272464,0.000110089723235579,-0.000414393265132975,0.00280736704899473,0.000708717251492951,0.000922083974968339
"2001-10-17",-0.0187404303919681,0.0110067993564589,0.0218957284846968,0.0232568621642674,0.00395625733538773,0.0236306741359283,0.00841680147615763,-0.00778186679969091,-0.00629453792729425,-0.000760167273397606,-0.00041235413556953,0.0038889919971363,-0.0332661267138723
"2001-10-18",-0.007881755423271,-0.0377574537836832,-0.0211348907894263,-0.0165257543485917,-0.0152835709225034,-0.0167834974335399,-0.0118756669147122,-0.0168706023125401,0.00143908808806744,-0.000899125142704556,-0.000825218729781227,-0.0149309563683626,-0.0177846552437276
"2001-10-19",0.00454837491109638,-0.00555866129845737,-0.0148469411030813,-0.0150810496769956,-0.0133894980389386,-0.0170172571566049,-0.0075918825415784,-0.0270565859222043,-0.00554632592055626,-0.00729195216914087,-8.25593395721245e-05,0.00321831137784556,0.0347902610858197
"2001-10-22",0.0151810437504251,-0.00288429617197955,0.0212953786130123,0.0129508158094918,0.0231679566678466,0.0177554558283866,0.00146053861789721,-0.0334865165864332,-0.00770480055188253,-0.00727530316380386,0.0109209937090382,-0.0165590536730937,-0.0141511795462432
"2001-10-23",-0.00470912280028629,0.0421995757484638,0.0283925784812319,0.0251976214872336,0.0182125559081037,-0.0018952823215559,0.0104041794038642,0.0940097929151723,-0.00179513119002153,0.000280800282645472,0.00203956831868909,0.00217549034313971,-0.0052393546859996
"2001-10-24",0.00039982827580706,0.00230854365824931,0.00810833156759054,0.00176068782719751,0.0226153286394823,0.0347615791364633,0.0101534545313653,0.0280357087257442,0.00313936797807713,0.00231359867634372,0.00130314401891552,-0.000724637712868457,0.0151661674714112
"2001-10-25",0.013629208061556,0,-0.0241758684361919,-0.0177837679966554,-0.0201991667226423,-0.0243443374025176,0.00286169608833743,-0.0244881150448188,0.000447677679552916,0.000700035030337708,0.00032552083620778,0.00686294909700313,-0.0118288580568928
"2001-10-26",0.00410301979409219,0.015622037604676,0.0247934661288255,0.0229073053135623,0.0219516443828272,0.0226214954891963,0.00673219371209358,0.000822268955809258,-0.00212825619397007,0.00551311630529346,-0.00154716858353282,0.000359906428214516,0.000475850591895933
"2001-10-29",-0.0240234379823533,-0.0220241396896733,-0.0236248057362677,-0.0209037268257799,-0.0337372529539759,-0.0215292657696777,-0.00614092517493769,0.0133788993479607,0.0130342178389069,0.0105916327109852,-0.00555693184470827,0.00430880379381871,0.00379867503321574
"2001-10-30",-0.0172611987887712,-0.0100383476069025,-0.0325080805427506,-0.0235798571379426,-0.0252872940701824,-0.0304156194053888,-0.00103962084994468,-0.0104682078605826,0.00154833032480435,0.000206561779919869,-0.000327841983101977,0.00536002712608411,-0.00904552704147864
"2001-10-31",9.39946761864734e-05,-0.00024416389604884,0.0185430109208599,0.0150728333473152,0.00332851391526074,0.0207982901567625,-0.000959651109634691,0.00379663314721394,-0.00554079431718471,0.00171969087952668,0.00261973133862566,-0.00392787507320677,-0.0261642832018277
"2001-11-01",0.0228028742475425,0.0083903678168344,0.00868118791013505,0.00593025620640368,0.0167481510136765,0.00589075426897567,0.000704249520395961,0.0109417728566843,0.00410313855394521,0.00479946070413091,-0.00311169592709825,0.000715307612760241,-0.0375137761014974
"2001-11-02",0.00287462832722209,0.00267487222049913,-0.00162573372068467,0.00461201010562097,-0.0114584785889369,0.00056330425457883,-0.00267004531758371,-0.00965143902790058,-0.00143972559339316,-0.000136808263432417,-0.00139521545879767,0.000357462023466944,0.00761618304530851
"2001-11-05",0.0143084947285607,0.0237351898948453,0.012260174776839,0.0231994610018779,0.0367983419026941,0.0261874585254809,-0.00436977168722114,-0.00698861880931098,-0.00555680469644293,-0.00191728352350564,8.21254055403592e-05,-0.00465700286404215,-0.0168328381502324
"2001-11-06",0.0144244365974687,-0.00718439882419238,0.0121116816060257,-0.000557782827778638,-0.0100309843971725,-0.00528709963370428,0.0182223934904613,-0.0049503958327068,-0.000111451657958756,0.00075365698473248,-0.00601295003881544,0.0042995408405752,-0.0192163794199653
"2001-11-07",-0.00239821486474363,-0.00836429485933617,0.0120066959356472,0.00826508386044632,0.0319854484616571,0.00705287994698099,-0.00993110927295147,-0.0473106557156952,-0.00245508437119784,0.00102679955627871,-0.0013227515156164,0.00463706912583169,0.0135418736079116
"2001-11-08",0.00249980252623131,0.0258400384139181,0.0235086691416315,0.0176200911248416,0.0269767724670893,0.0175972171107291,0.0051450371523756,0.00738834100796201,-0.00246112664780891,-0.00555728506486635,-0.00697329739231767,-0.0150594455902313,0.047976885502743
"2001-11-09",0.00159964486454521,0.00667964785841498,-0.014540048310805,-0.0100747057082671,-0.0168628871836501,-0.0129328474309653,0.00510022469659284,0.015133947454348,0.00111944487230466,0.00206185640055856,0.00199733754816199,0.00216528413721654,0.0528207268739167
"2001-11-12",-0.00177125079307759,-0.00158476002938752,0.02126301007974,-0.0218614487232209,-0.0184374482442157,-0.0309778754961273,0.00667240007765369,-0.00563676601783105,0.00100643005419912,-0.00226827605244229,0.00108022778379934,0.00323916065111396,-0.0474113210105353
"2001-11-13",0.0185458092696505,0.00662327894088433,-0.00712363673681615,0.0330229264861501,0.0259245990274721,0.0422996887872149,-0.00415043923993396,-0.00325220878164034,-0.0153173396808662,-0.00732098027747463,0.00917627238338968,-0.00179823821160168,0.0203890558191792
"2001-11-14",0.00209351088324986,0.0265783282151626,-0.00259075271296289,-0.00176660484198644,0.00132510498658374,0.00205808339873905,0.0135946105252198,0.000724459054390814,0.00226731760207238,-0.000970941195634142,-8.22943669969287e-05,0,-0.104239887989123
"2001-11-15",0.0009020975934723,0.0260814277172216,-0.00121691113308175,0.00275047287948611,0.0106027183453622,0.000479610601140305,0.00236077591483683,0.00261971469957727,-0.00204035436914174,-0.00647386619397766,0.0073795021669006,-0.00976676238971454,-0.0587596952069225
"2001-11-16",-0.00306422018128201,0.00425987343013883,0.0106321018626799,0.00665801672058213,0.0111849744172778,0.00218809517079646,-0.00665470027199465,0.0155560471981586,0.00351135887767651,-0.00328775085421562,0.00366942964836021,-0.00145507482930077,0.00395145871192741
"2001-11-19",0.0108505545253602,0.00643687237857229,0.0138691681072872,0.00962109967503747,0.0239010410608157,0.0158292403108624,0.00456054739617994,0.0139486692406299,-0.00566959223658152,-0.00957484082025835,0.00316931718701819,-0.00730730324968531,0.01454164326644
"2001-11-20",-0.00728275800898385,-0.0119074729787942,-0.0128465413109185,-0.0117454956114928,-0.0172978684724487,-0.0144735676236098,0.00634761710847108,0.0177104990482737,0.0036322400887371,0.00388322583500515,-0.00488004221830112,0.00109950533341687,0.0402665932285551
"2001-11-21",-0.00490978954592161,-0.00463132718645401,-0.00460861740282597,-0.000337621124784472,-0.00179715481911954,-0.0079762536914502,-0.00500951646651433,0.00348376870081743,-0.00385969374603535,-0.00197503062014119,0.00358102441770602,-0.000366367470667055,-0.00106723596042267
"2001-11-22",0.00584166921451411,0.0070789186128281,0.0107329641196004,0.00703268541159076,0.00734664100553251,0.00934194567998119,-0.0027447326577039,0.00593260165929641,-0.00159362583527792,-0.00382003860123867,0.00663970050619715,-0.000733137862749956,0.0605932152744494
"2001-11-23",0.00580774220972203,0.00611816574229082,-0.00222378531953183,-0.00500866636951592,0.00514432038371116,-0.00566472720167806,0.00261160828909159,-0.00189535804996791,-0.000455788522020084,-0.000567174775927687,0.00306204912901867,-0.000733675748244023,-0.031651442548047
"2001-11-26",0.00614242716093619,0.00612827648782253,-0.00222874156435067,6.73967986774663e-05,-0.00717972413685572,-0.00206462465559048,0.00514264083512663,-0.0039076250654995,0.0034133609201931,0.00148814823906208,-0.0015298525468587,-0.000734214423584785,-0.0488939039900552
"2001-11-27",-0.00685883035363161,-0.0115144627498133,-0.0195013571244824,-0.0117618507026582,-0.0107239012233033,-0.0173618767205698,0.00232721167491944,0.00974435400331471,0.00147551244067486,0.00120307151554838,-0.000886775018810868,0.0032997280169211,0.0353166719248999
"2001-11-28",-0.0182299312804921,-0.0174988304940137,-0.0134806583094895,-0.01293750136318,-0.0287963984568098,-0.00902832827165331,-0.000781146763110583,0.00717902174231576,0.00666932896545742,0.00753922894645861,-0.00785397341152851,0.00328887561210514,-0.0175024356497727
"2001-11-29",0.0103963857751429,0.00221599376641505,-0.000658272212007309,-0.0011058889708773,0.00408645272083392,8.2792372110081e-05,-0.00710029314848706,-0.00155971716759823,0.00146355218919045,0.00140291829968439,0.00559317309451807,-0.00219138144670431,-0.015094626222485
"2001-11-30",-0.000666477752168163,0.0168542105476067,0.00793125102182418,-0.000864827520822637,0.010846399423346,0.00676727685381753,0.00244886975585371,0.00902057641744206,0.00795566972730118,-0.00182417787201675,-0.00194190529508787,0.00146145440699641,0.0388863907798218
"2001-12-03",-0.00840951020282314,-0.0110634439609261,-0.00346936967251442,-0.00374467342336189,-0.000294698020395364,-0.00273409406608908,-0.00258206666346068,0.00830015974187798,-0.00503497567173545,0.000772173707245592,0.00404138927040328,0.0108933539078836,0.0293457351398206
"2001-12-04",0.0131027639634283,0.0241021949497845,0.0121732180371067,0.0122565362452834,0.00510882961774984,0.0147254403695273,-0.00132082006975469,0.00403087196383788,-0.00134695272356957,-0.00267004093420038,0.00112866829137431,-0.00652176224638713,-0.0215392942469912
"2001-12-05",0.0224018787139028,0.0217409356006905,0.0350273093901649,0.0283834150968845,0.0484216586115026,0.0322207138680319,0.00700222472632013,-0.0139146139014162,-0.00427735906536293,-0.00423042300517288,0.00104690969900176,-0.00510205188389562,-0.00363542337549131
"2001-12-06",-0.00274481875573414,0.00575467723456586,0.00181947515478181,0.00269806802248728,0.00162141056440863,0.000391837262909958,0.00147994877272619,0.00340629805466681,0.00943085467455008,0.00900336671909426,0.00353527605870477,0.00182515108158061,-0.0441443649259167
"2001-12-07",-0.00755669564721471,0.00732379459813268,-0.00942324922282829,-0.00851865045534428,-0.013803083126114,-0.0078176284385623,0.00566488843893379,-0.00330322222660501,-0.00616490211221654,0.00321588644043922,0.00703327707461637,-0.00109469085918164,0.0342096426918284
"2001-12-10",-0.0159777109525066,-0.00400217333050861,-0.0193403114763742,-0.0151781837206486,-0.0144039081791545,-0.018837787024474,-0.00329312036072206,0.0018745950426897,-0.00022489598655453,0.000209372928845141,0.00468794311331392,-0.00622598605166678,-0.0462447988999782
"2001-12-11",-0.00278679353296979,-0.00782610848197092,-0.00374471842847172,0.000238407439441287,0.00423907238098818,-0.000954712581345364,-0.000317910669780023,-0.0113896602890596,0.0024710784224139,0.00285704525202927,7.92675677161201e-05,0,-0.0144126663354594
"2001-12-12",0.000430683388832621,0.013085070661992,-0.0037587940704063,-0.0107850056765624,-0.0164348914913703,-0.0091064558291752,-0.0112152963565598,-0.00795933390042588,0.00737680778974429,0.00686525355128271,0.000237765010036224,0.00586082263698279,0.0160623780101292
"2001-12-13",-0.0156416807767822,-0.0271672642080284,-0.0233254363955645,-0.0150524813412036,-0.0192475887397324,-0.0224223818340636,-0.00289812128880922,-0.0159613288095732,-0.00535954833619679,-0.00360011466100572,-7.92487221557717e-05,0.000365163414683837,-0.0222231367847101
"2001-12-14",0.00330978430447664,-0.00551667465481795,-0.0107386911829436,-0.00856325861687626,-0.0114689270403424,-0.0161459885804255,-0.00648274764558591,-0.00743205444962757,0.0121294537773179,0.00842604612298651,0.00852277886198262,0.0148580374216048,0.0320646596295015
"2001-12-17",0.0100140073991597,-2.87896017245827e-05,0.0341887545373059,0.0230992554841728,0.0317885405683116,0.0328988214719614,-0.000367514199372418,-0.00573165570882564,-0.00177128353628483,0.00356996122660234,0.00188412679383475,-0.00107971937788324,0.0363287812985151
"2001-12-18",0.00753375510307782,0.00184286787795998,-0.00333634720556768,-0.000378924891287193,-0.0056096579519719,-0.00113108425865304,0.00935395488273714,0.0127353634100456,0.000110797185864844,-0.00212671160320819,0.00219367057571642,0.00967576084768108,0.0062761712292362
"2001-12-19",0.00584322791581237,0.00679338512770928,-0.00792141686021293,-0.00882465540227684,-0.0109634759443635,-0.00272196880832898,0.00108581924803573,-0.00868579991280835,-0.00266252653406848,-0.00447397242814391,0.00218886891645903,-0.0176295265674657,0.0150067499288162
"2001-12-20",-0.00827349871027533,0.00310010835570743,-0.00936589420577951,-0.00564697540756566,-0.0101927823434783,-0.00926463198507666,0.00596608906566459,-0.0249153763526556,-0.000333314818929442,-0.00138064359912755,0.0037412358524839,0.00181323712418072,-0.0176170359319469
"2001-12-21",0.00435902916205831,-0.0389376789518803,0.02159528079075,0.0184260399654196,0.0170542507355337,0.0162715702870126,0.010133560758973,0.00526030814287738,-0.0146641682977464,-0.00714065913240124,0.00852123833020645,0.0072202479734871,0.0119512983962694
"2001-12-24",-0.000210624817531666,0.00462098260493042,0.000146102888315767,0.00174870177772025,0.00487551853266288,0.000613237314038651,0.00460698647053336,-0.0209714528651012,-0.0114546191476165,0.00354203933192131,0.00177257184865234,0.00203629464864362,-0.00103359182328266
"2001-12-25",0.00206158195677386,0.00444217465089833,0.00731340814609386,0.00593189754947423,0.00485186313738727,0.00657204278540267,0.00270626529791465,0.00314925255788624,-0.000228154233250853,0.00117789724341204,0.00713548890109959,0.00203215657765243,0.0170885908215353
"2001-12-26",0.00205734057905811,0.00442252897264044,0.00726031029866557,0.00589691753682181,0.00482843618013857,0.00652913289125215,0.00269896118846395,0.0138518059556094,0.0025068381405085,0.00635054249960532,-0.000688310225637869,0.00202803529098079,0.0168014704974279
"2001-12-27",0.00702959603870087,0.00440305629700022,0.00720797791416119,0.00586234765652987,0.00480523436780296,0.00648677969510471,0.0026916963999515,-0.00350745993755991,0.00454184952438979,-0.00199745219148357,0.00724171324227009,-0.00825709232718288,0.0165238392763024
"2001-12-28",0.00338956320358108,0.00632616000847207,0.00731493210501876,0.00543771479517396,0.00836226306103764,0.00725136524023338,0.00277650503664671,0.00707658901755881,0.00135854204071509,-0.000344791921493185,-0.00479653742323664,-0.0032496869183417,-0.0019685045726722
"2001-12-31",-0.0112094681212924,-0.00301196964292568,0,0,0.000502435068490829,-0.00318710080509717,-0.00139905380960431,0.00394886469418384,0.00811272055177194,0.00412967756013204,0.00434071427472278,0.00792511352551295,-0.019901154317295
"2002-01-01",0.00293888839148183,-0.00203591971367021,-0.00666536898949123,-0.00847149316194303,0.000502182754258918,-0.00319729090215869,0.00340310659742339,-5.46789889197795e-07,-0.00224693949158085,-0.00206270700198693,0,0.000358744398466222,0.027263150758364
"2002-01-02",0.00293027662933199,-0.00204007314023145,-0.00671009441139359,-0.00854387295986468,0.000501930693315607,-0.00320754636974956,0.00339156473001376,0,0.0161770694667549,-0.00572909246054672,0.00371648954455532,0.000358615747074568,0.0265395552346123
"2002-01-03",0.00915045856139032,0.0063817483869336,0.0204338573028141,0.0182197421664886,0.0196228624560782,0.0246663032588584,-0.00758323600411867,0,-0.00388091633080856,-0.00520527253654527,-0.00265322522322528,-0.00251301514410066,-0.0163229740319305
"2002-01-04",0.00619314924199383,0.024098275648869,-0.00331095447047652,0.00493614049653145,0.00914916354819738,-0.00256821644402061,0.00469279001016752,-0.0212309158415919,-0.00557042438614626,0.00610477095387941,-0.00586199387123536,0.00251301514410063,0.0709915182307284
"2002-01-07",-0.00651568768315631,0.0161470679587522,-0.0174265521120323,-0.00935929551470099,-0.0163988526252348,-0.0144650276703776,0.0032584656725534,-0.00912238408365736,-0.00234886300039421,-0.00499203699109315,0.000686944270039371,-0.0010762332877378,-0.00678582110796911
"2002-01-08",-0.00333493174350465,-0.015159737086294,-0.00812468543580274,-0.00812642511009296,0.000792828852491758,-0.0103341186388899,-0.00697446899762545,-0.00836355530146594,-0.000896258182334629,0.00034747559333603,0.0123603469369943,0.00107623328773783,-0.000454029519717962
"2002-01-09",-0.00476252591241751,-0.0235810558477465,-0.00028467763136359,-0.00040636641263571,0.00985128503988144,0.00413428895088276,-0.00306890546721802,-0.0140628296837792,-0.00201952273282938,-0.00152979655729842,-0.000678502796582975,0.0160060326231368,-0.0526805557260594
"2002-01-10",0.00123872439507775,-0.0162713294614997,-0.0153250513204153,-0.00898209631582759,-0.0114299973534598,-0.0157075839277961,-0.000985695688740879,0.00961704608761229,0.000898069211684627,0.00284910376529088,0.000527764177063274,0.0129712598704383,0.0189669033369136
"2002-01-11",-0.00946415238852707,-0.0079929228215499,0.00823031067066575,0.00684595919770677,-0.00347568098489102,0.00863751908279083,0.00249481850293384,-0.026250611608125,0.00100936474671813,0.00422394423676945,-0.00574497006799686,0.00104438651790603,-0.0204040293327617
"2002-01-14",-0.00629938003413181,0.00384071904152536,-0.0296926076508047,-0.0221018640154085,-0.0280542074816835,-0.0223609170023807,-0.00302643492468061,-0.033429128772455,0.00235122988014237,0.00165700120762939,-0.000379118175674674,-0.00698326860218853,-0.0531621233780602
"2002-01-15",0.00681281271764723,-0.0176254149320138,0.0134770803058426,0.00949773151801771,-0.00075036439083495,0.0143676223643128,-0.000313195273902433,-0.0172887606438054,-0.0112461824077374,-0.00699182523648431,-0.00456066463957709,-0.0035100071136502,-0.00405269045062331
"2002-01-16",-0.0162960630297723,-0.00450457779002831,-0.0168014984383076,-0.0103309202487383,-0.0154966148889816,-0.0207807443827287,0.00571659128006904,0.0135858859630897,-0.00192449258469108,-0.00222546861445359,0.00395377644009717,0.0101452680561581,-0.0174095538955118
"2002-01-17",0.00999364176854599,0.0045272767616787,0.0201583071830587,0.0114989440168325,0.0294952389821199,0.0112669225416988,-0.00957159823040312,-0.0414665403661476,-0.00158766193476772,-0.000348177295394393,0.0043160631874363,-0.0101452680561582,-0.0503150866034444
"2002-01-18",-0.00996850129615529,-0.00371858091932189,-0.00278785152900212,-0.00347371847643334,-0.00217829709645525,-0.00600507010873388,-0.00179934666364172,-0.00287905800260232,0.00362524470900531,0.00139198240738848,0.000528760823589693,-0.00458150581123175,0.00217037524154966
"2002-01-21",-0.00367406141610491,0.00248393512203794,-0.0103021940725636,-0.00559702953671791,-0.010300317416814,-0.00564536272736989,0.00391522274084869,-0.0348438752902578,-0.00113147783060288,-0.00180995524523942,0.000528481383332021,-0.00282985685841033,0.00648300487807831
"2002-01-22",-0.003687609936788,-0.018585740404083,0.00350584217240996,-6.92952671608777e-05,-0.0047491748664052,0.00516731902016911,0.00620322655401089,-0.00607341229576801,0.00260048764334078,-0.00439929482960723,0.010586081817095,-0.00283788767969861,0.00964637705180534
"2002-01-23",0.00790197587371561,-0.0032978768590331,0.00941435425963272,0.00838441899569026,0.0229831788987444,0.000919112079947981,0.00017061985056241,0.0615633635703652,-0.00918842605440637,-0.00371604283888685,0.00253599002176924,-0.0103553862340396,0.0231955576031888
"2002-01-24",0.00351787023097723,-0.0019233622983794,0.0166684703584114,0.0119880531978842,0.00143419422232606,0.0127826722824544,0.0025499426272806,0.00788535265808489,-0.00114025097873165,-0.00126520014065491,0.00386617581945599,-0.0017963001057862,-0.00313152656744716
